,epoch,batch,time,total_loss,loss_1,loss_2,accuracy_1,accuracy_2
0,1.0,0.0,12.393424987792969,2.068117380142212,0.9600154161453247,1.1081019639968872,0.34290841221809387,0.23321755230426788
1,1.0,1.0,12.939292192459106,1.911992073059082,0.9096067547798157,1.0023853778839111,0.41212522983551025,0.27520284056663513
2,1.0,2.0,13.384308099746704,1.8476312160491943,0.8968388438224792,0.9507923126220703,0.39451587200164795,0.27204930782318115
3,1.0,3.0,13.832675695419312,2.0098161697387695,0.9066928029060364,1.1031233072280884,0.3589692711830139,0.23143310844898224
4,1.0,4.0,23.57874059677124,1.880450963973999,0.9077942371368408,0.9726567268371582,0.32962852716445923,0.25105297565460205
5,1.0,5.0,23.949851989746094,1.770736575126648,0.8501778244972229,0.920558750629425,0.3795565366744995,0.22216957807540894
6,1.0,6.0,24.2387752532959,1.9648170471191406,0.8481487035751343,1.1166683435440063,0.3471260368824005,0.24227593839168549
7,2.0,0.0,32.25207805633545,1.4811882972717285,0.7213843464851379,0.7598038911819458,0.43387845158576965,0.3031100928783417
8,2.0,1.0,33.22857618331909,1.4979841709136963,0.6959556937217712,0.802028477191925,0.4155637323856354,0.24909918010234833
9,2.0,2.0,34.83733367919922,1.4322279691696167,0.7340819835662842,0.6981459856033325,0.325965940952301,0.3388248682022095
10,2.0,3.0,35.2757408618927,1.344862937927246,0.6507972478866577,0.6940656900405884,0.36173292994499207,0.3017229437828064
11,2.0,4.0,40.62294793128967,1.4773497581481934,0.6938962340354919,0.7834535241127014,0.2723742425441742,0.21755863726139069
12,2.0,5.0,44.45632863044739,1.3446086645126343,0.5931298136711121,0.7514788508415222,0.3205544650554657,0.2603484094142914
13,2.0,6.0,44.81933379173279,1.2341816425323486,0.5441012382507324,0.6900804042816162,0.37810519337654114,0.2655717730522156
14,3.0,0.0,52.90980052947998,1.4252073764801025,0.6439682841300964,0.7812390327453613,0.30136245489120483,0.23711541295051575
15,3.0,1.0,53.35589385032654,1.4753905534744263,0.5701116919517517,0.9052788615226746,0.3494517505168915,0.16105972230434418
16,3.0,2.0,57.00352334976196,1.1450436115264893,0.5506070852279663,0.594436526298523,0.4131627380847931,0.3585798442363739
17,3.0,3.0,57.448468923568726,1.2024389505386353,0.5406094789505005,0.6618294715881348,0.36263272166252136,0.2882474958896637
18,3.0,4.0,60.2442581653595,1.3162591457366943,0.6244502067565918,0.6918089389801025,0.3111380636692047,0.2889867126941681
19,3.0,5.0,61.392051696777344,1.299870252609253,0.6060276627540588,0.6938425302505493,0.3407106101512909,0.27212995290756226
20,3.0,6.0,61.67921829223633,1.3652008771896362,0.44522613286972046,0.9199747443199158,0.4260691702365875,0.25107017159461975
21,4.0,0.0,72.30470275878906,1.3462142944335938,0.6228943467140198,0.7233200073242188,0.33621037006378174,0.2625836431980133
22,4.0,1.0,72.75342655181885,1.1165813207626343,0.46686851978302,0.6497128009796143,0.42779597640037537,0.27554047107696533
23,4.0,2.0,73.19880819320679,1.2455885410308838,0.4775947332382202,0.7679938077926636,0.3542632460594177,0.26704859733581543
24,4.0,3.0,73.69423842430115,1.2578128576278687,0.6935315728187561,0.5642812848091125,0.3098205029964447,0.37520477175712585
25,4.0,4.0,82.37813520431519,1.2384440898895264,0.6716882586479187,0.5667557716369629,0.30484387278556824,0.3997628390789032
26,4.0,5.0,82.8183798789978,1.0722488164901733,0.46044981479644775,0.6117990016937256,0.41836872696876526,0.27692678570747375
27,4.0,6.0,83.18826794624329,1.080108404159546,0.5423494577407837,0.537759006023407,0.3974277675151825,0.3611172139644623
28,5.0,0.0,91.38151049613953,1.0543951988220215,0.46743500232696533,0.5869601368904114,0.41764113306999207,0.30336037278175354
29,5.0,1.0,94.27532458305359,1.0499927997589111,0.44887447357177734,0.601118266582489,0.38947445154190063,0.2616472840309143
30,5.0,2.0,94.72087359428406,1.0651991367340088,0.5015772581100464,0.5636218786239624,0.3423475921154022,0.32035231590270996
31,5.0,3.0,95.16505432128906,1.126213788986206,0.5146967172622681,0.611517071723938,0.32917624711990356,0.27133893966674805
32,5.0,4.0,98.85220766067505,1.1355056762695312,0.5314310193061829,0.6040747165679932,0.3587464988231659,0.3511335849761963
33,5.0,5.0,105.47419261932373,1.1502398252487183,0.5709388852119446,0.5793009400367737,0.3354955017566681,0.35076627135276794
34,5.0,6.0,105.76112389564514,0.9681205749511719,0.42589884996414185,0.54222172498703,0.4494635760784149,0.2908581495285034
35,6.0,0.0,117.57920026779175,1.1025124788284302,0.4883362054824829,0.6141762733459473,0.37534329295158386,0.27274829149246216
36,6.0,1.0,118.02544736862183,1.1194907426834106,0.4545956254005432,0.6648951172828674,0.36316215991973877,0.32186341285705566
37,6.0,2.0,118.47900938987732,0.9653589725494385,0.45864737033843994,0.5067116022109985,0.36480945348739624,0.34415072202682495
38,6.0,3.0,118.92227792739868,1.1315457820892334,0.4357665181159973,0.6957792639732361,0.32178735733032227,0.2728152871131897
39,6.0,4.0,128.5965600013733,1.285357117652893,0.7282255291938782,0.5571315884590149,0.24803008139133453,0.37298187613487244
40,6.0,5.0,128.96172881126404,0.9818678498268127,0.4704052209854126,0.5114626288414001,0.39831486344337463,0.3669050335884094
41,6.0,6.0,129.24846482276917,0.9797979593276978,0.4588397741317749,0.5209581851959229,0.4081997871398926,0.3567618727684021
42,7.0,0.0,137.01269459724426,1.1630523204803467,0.5625081658363342,0.6005441546440125,0.3568461239337921,0.35404330492019653
43,7.0,1.0,137.45658469200134,1.3922061920166016,0.5435344576835632,0.8486716747283936,0.3462059497833252,0.34982237219810486
44,7.0,2.0,140.12587332725525,1.1248633861541748,0.5717564821243286,0.5531068444252014,0.35426315665245056,0.38570818305015564
45,7.0,3.0,140.9132902622223,1.0950185060501099,0.5611620545387268,0.5338564515113831,0.3397068977355957,0.37736260890960693
46,7.0,4.0,144.70376706123352,1.1004340648651123,0.5169599652290344,0.5834740400314331,0.37277358770370483,0.33032339811325073
47,7.0,5.0,145.27712440490723,1.197530746459961,0.6452037692070007,0.552327036857605,0.296306312084198,0.36749231815338135
48,7.0,6.0,145.563903093338,1.0020642280578613,0.45944541692733765,0.5426187515258789,0.38568687438964844,0.3685095012187958
49,8.0,0.0,153.4757308959961,1.0188060998916626,0.4785265326499939,0.5402795672416687,0.40317949652671814,0.3856695890426636
50,8.0,1.0,153.9216811656952,1.0348496437072754,0.46680182218551636,0.5680477619171143,0.3821083903312683,0.3572165071964264
51,8.0,2.0,156.41912269592285,0.9802840352058411,0.4029858708381653,0.5772981643676758,0.399779349565506,0.33822008967399597
52,8.0,3.0,157.2212953567505,1.000565767288208,0.480105996131897,0.5204597115516663,0.35265734791755676,0.3872319161891937
53,8.0,4.0,164.87067198753357,1.1124451160430908,0.5607935786247253,0.5516515970230103,0.3013875484466553,0.38203614950180054
