,epoch,batch,time,total_loss,loss_1,loss_2,accuracy_1,accuracy_2
0,1.0,0.0,8.395109415054321,2.036043405532837,0.9784087538719177,1.0576345920562744,0.3894246220588684,0.25991618633270264
1,1.0,1.0,8.902617931365967,1.9815411567687988,0.9084269404411316,1.073114275932312,0.3466182351112366,0.3207663595676422
2,1.0,2.0,12.312349557876587,2.0266201496124268,0.9617217183113098,1.0648984909057617,0.33668479323387146,0.29150035977363586
3,1.0,3.0,12.7096848487854,1.9065566062927246,0.8458448052406311,1.0607117414474487,0.3790983259677887,0.27254560589790344
4,1.0,4.0,16.151206016540527,1.9058341979980469,0.8209891319274902,1.0848450660705566,0.4214085042476654,0.34747758507728577
5,1.0,5.0,17.8490149974823,1.9633638858795166,0.9148533940315247,1.0485104322433472,0.34919145703315735,0.23227445781230927
6,1.0,6.0,18.171506881713867,1.823242425918579,0.7320547699928284,1.091187596321106,0.4335210919380188,0.3735303580760956
7,2.0,0.0,28.817932844161987,1.7524397373199463,0.6746082901954651,1.077831506729126,0.418956458568573,0.34802907705307007
8,2.0,1.0,29.215582132339478,1.7792150974273682,0.7228524088859558,1.0563627481460571,0.3393847644329071,0.2849750518798828
9,2.0,2.0,29.610926389694214,1.8182822465896606,0.7408291101455688,1.0774531364440918,0.3964185416698456,0.36115530133247375
10,2.0,3.0,30.03028655052185,1.7565689086914062,0.6794915795326233,1.0770773887634277,0.4288212060928345,0.36057862639427185
11,2.0,4.0,36.29479932785034,1.6976568698883057,0.6498021483421326,1.0478547811508179,0.4289608895778656,0.28691282868385315
12,2.0,5.0,37.84816598892212,1.6637215614318848,0.6163972616195679,1.047324299812317,0.49631786346435547,0.29075196385383606
13,2.0,6.0,38.171212673187256,1.6750967502593994,0.6327194571495056,1.0423773527145386,0.4881403148174286,0.2869758605957031
14,3.0,0.0,49.61577367782593,1.6565728187561035,0.6005678176879883,1.0560050010681152,0.4717145264148712,0.3362083435058594
15,3.0,1.0,50.0070686340332,1.7732031345367432,0.7015352249145508,1.0716679096221924,0.5045695304870605,0.3831987977027893
16,3.0,2.0,50.39879655838013,1.5926363468170166,0.5435723662376404,1.0490639209747314,0.47839629650115967,0.3398609459400177
17,3.0,3.0,50.79911231994629,1.6220710277557373,0.5494654774665833,1.0726056098937988,0.5318368673324585,0.38971397280693054
18,3.0,4.0,60.69450545310974,1.6056970357894897,0.5800755023956299,1.0256215333938599,0.5199095606803894,0.273224413394928
19,3.0,5.0,61.087984800338745,1.6197761297225952,0.5523443222045898,1.0674318075180054,0.5284708738327026,0.3923005759716034
20,3.0,6.0,61.40722608566284,1.5145087242126465,0.48047083616256714,1.0340379476547241,0.5568971037864685,0.31215354800224304
21,4.0,0.0,73.20288872718811,1.6588711738586426,0.5887963175773621,1.0700747966766357,0.4904833734035492,0.40237700939178467
22,4.0,1.0,73.59723258018494,1.6047563552856445,0.5374834537506104,1.0672729015350342,0.5298563241958618,0.3978254199028015
23,4.0,2.0,73.99094867706299,1.5673887729644775,0.5348480939865112,1.0325406789779663,0.4731774628162384,0.325062096118927
24,4.0,3.0,74.38356423377991,1.5016533136367798,0.4753134250640869,1.0263398885726929,0.5515077710151672,0.3297465443611145
25,4.0,4.0,84.08549213409424,1.4799350500106812,0.462849497795105,1.0170855522155762,0.5881122350692749,0.2750130295753479
26,4.0,5.0,84.47461891174316,1.5904234647750854,0.524465799331665,1.0659576654434204,0.5745794177055359,0.3663831353187561
27,4.0,6.0,84.79399180412292,1.4970852136611938,0.464290976524353,1.0327942371368408,0.6172325611114502,0.3424874246120453
28,5.0,0.0,96.42720198631287,1.7016985416412354,0.6570318341255188,1.0446667671203613,0.42805618047714233,0.33370861411094666
29,5.0,1.0,96.82072830200195,1.550986647605896,0.5032843351364136,1.0477023124694824,0.5268341898918152,0.3401171565055847
30,5.0,2.0,97.21498537063599,1.5047096014022827,0.4621316194534302,1.0425779819488525,0.5931600332260132,0.3549211025238037
31,5.0,3.0,97.618656873703,1.5538053512573242,0.48535746335983276,1.0684478282928467,0.585737943649292,0.3990236222743988
32,5.0,4.0,103.82437825202942,1.454145908355713,0.4373020529747009,1.0168437957763672,0.5293512940406799,0.32979586720466614
33,5.0,5.0,105.42896318435669,1.609952449798584,0.5453858971595764,1.0645666122436523,0.5010538697242737,0.4076598882675171
34,5.0,6.0,105.75031232833862,1.6355881690979004,0.5514451861381531,1.084143042564392,0.6050443053245544,0.42246177792549133
35,6.0,0.0,113.40961027145386,1.4658933877944946,0.42570972442626953,1.040183663368225,0.5674545764923096,0.4072331190109253
36,6.0,1.0,117.65523386001587,1.628321886062622,0.5508347153663635,1.0774872303009033,0.5288764238357544,0.4184274971485138
37,6.0,2.0,118.05133700370789,1.4885497093200684,0.444614052772522,1.0439356565475464,0.5408599376678467,0.3972044885158539
38,6.0,3.0,118.4468367099762,1.549788475036621,0.5094211101531982,1.0403673648834229,0.44253575801849365,0.40629005432128906
39,6.0,4.0,120.63095593452454,1.5375527143478394,0.4905277490615845,1.0470249652862549,0.4238124489784241,0.39589089155197144
40,6.0,5.0,126.61003804206848,1.4886670112609863,0.44327235221862793,1.0453946590423584,0.5281320214271545,0.3891739547252655
41,6.0,6.0,126.93265223503113,1.5861191749572754,0.5382423996925354,1.0478768348693848,0.4680137038230896,0.38810181617736816
42,7.0,0.0,137.22943210601807,1.5613105297088623,0.4942251443862915,1.0670853853225708,0.6012473106384277,0.4090770483016968
43,7.0,1.0,137.6246588230133,1.5325567722320557,0.4735437035560608,1.0590131282806396,0.6050180792808533,0.38243356347084045
44,7.0,2.0,138.01877903938293,1.5664384365081787,0.5135882496833801,1.0528502464294434,0.5828183889389038,0.37738338112831116
45,7.0,3.0,139.10595440864563,1.5649551153182983,0.5075808763504028,1.0573742389678955,0.5982386469841003,0.3802766799926758
46,7.0,4.0,144.7605218887329,1.5459555387496948,0.48501479625701904,1.0609407424926758,0.6187202334403992,0.4029572010040283
47,7.0,5.0,145.81910109519958,1.5648448467254639,0.500543475151062,1.0643013715744019,0.6370949745178223,0.4107303023338318
48,7.0,6.0,146.14137315750122,1.450495719909668,0.40340954065322876,1.0470861196517944,0.6610616445541382,0.40714532136917114
49,8.0,0.0,157.47056984901428,1.5701329708099365,0.501161515712738,1.0689715147018433,0.5903598070144653,0.41419973969459534
50,8.0,1.0,157.86486530303955,1.5221607685089111,0.4712555408477783,1.0509052276611328,0.5940637588500977,0.4116935729980469
51,8.0,2.0,158.25950264930725,1.5500457286834717,0.48992305994033813,1.0601227283477783,0.6129006147384644,0.408802330493927
52,8.0,3.0,158.6531081199646,1.4970903396606445,0.46025896072387695,1.0368313789367676,0.5551545023918152,0.3766517639160156
53,8.0,4.0,167.36509370803833,1.4693520069122314,0.4261045455932617,1.0432474613189697,0.5294516086578369,0.4191821217536926
54,8.0,5.0,167.75322341918945,1.4657514095306396,0.41493821144104004,1.0508131980895996,0.5970300436019897,0.41805920004844666
55,8.0,6.0,168.07619404792786,1.474851131439209,0.42355138063430786,1.051299810409546,0.4852783977985382,0.42430564761161804
56,9.0,0.0,179.27686667442322,1.4406510591506958,0.3999900817871094,1.0406609773635864,0.5280009508132935,0.42296043038368225
