,epoch,batch,time,total_loss,loss_1,loss_2,accuracy_1,accuracy_2
0,1.0,0.0,10.806593656539917,1.8131035566329956,0.9784087538719177,0.8346948027610779,0.3894246518611908,0.25991618633270264
1,1.0,1.0,14.087883949279785,1.6840550899505615,0.9095773100852966,0.7744777798652649,0.346328467130661,0.3228629231452942
2,1.0,2.0,14.488887071609497,1.7511061429977417,0.9630257487297058,0.7880803942680359,0.3366330564022064,0.29300522804260254
3,1.0,3.0,14.893430948257446,1.6507878303527832,0.8479238748550415,0.8028639554977417,0.3798289895057678,0.2851938307285309
4,1.0,4.0,18.998699426651,1.553940773010254,0.822493314743042,0.7314473986625671,0.42324593663215637,0.36318904161453247
5,1.0,5.0,25.978654861450195,1.7378196716308594,0.9187471270561218,0.8190726041793823,0.3490709662437439,0.2512391209602356
6,1.0,6.0,26.301085948944092,1.4368870258331299,0.7353916168212891,0.7014954686164856,0.4322160482406616,0.39037811756134033
7,2.0,0.0,39.52400493621826,1.4003920555114746,0.6769583821296692,0.7234336137771606,0.41670089960098267,0.37129515409469604
8,2.0,1.0,39.946012020111084,1.4945075511932373,0.7273254990577698,0.7671821117401123,0.3361418545246124,0.3194885551929474
9,2.0,2.0,40.34961700439453,1.440929651260376,0.7429554462432861,0.6979742050170898,0.3942495882511139,0.3838936388492584
10,2.0,3.0,40.74491596221924,1.3880130052566528,0.6832321882247925,0.7047808170318604,0.4231851398944855,0.3807709813117981
11,2.0,4.0,48.396653175354004,1.3863847255706787,0.651742696762085,0.734641969203949,0.423817902803421,0.3393092751502991
12,2.0,5.0,50.647510290145874,1.3507709503173828,0.6182287931442261,0.7325421571731567,0.4920565187931061,0.3412163555622101
13,2.0,6.0,50.97137522697449,1.3256762027740479,0.6345458030700684,0.6911304593086243,0.48251140117645264,0.3568950295448303
14,3.0,0.0,60.60592818260193,1.2943016290664673,0.602242648601532,0.6920589804649353,0.46829214692115784,0.37919554114341736
15,3.0,1.0,65.01263070106506,1.3667900562286377,0.7025519013404846,0.6642380952835083,0.5011847019195557,0.41173556447029114
16,3.0,2.0,65.40897035598755,1.2131267786026,0.5455181002616882,0.6676086783409119,0.4799058735370636,0.38849443197250366
17,3.0,3.0,65.80547547340393,1.286975383758545,0.5486178398132324,0.7383574843406677,0.5370087027549744,0.4017321765422821
18,3.0,4.0,68.74709486961365,1.2980172634124756,0.5837876200675964,0.7142295837402344,0.526439368724823,0.34276220202445984
19,3.0,5.0,75.43025231361389,1.2308934926986694,0.5491973161697388,0.6816961765289307,0.5386783480644226,0.4085075557231903
20,3.0,6.0,75.75536823272705,1.1554853916168213,0.48190051317214966,0.6735849380493164,0.5658676624298096,0.3616436719894409
21,4.0,0.0,89.08579659461975,1.232717752456665,0.5766751170158386,0.6560426950454712,0.5114843845367432,0.4204820990562439
22,4.0,1.0,89.48562169075012,1.1851375102996826,0.5326137542724609,0.6525238156318665,0.5492125153541565,0.4168223440647125
23,4.0,2.0,89.88204455375671,1.239193320274353,0.5288403630256653,0.7103529572486877,0.49168673157691956,0.37593692541122437
24,4.0,3.0,90.28904151916504,1.1325654983520508,0.480890691280365,0.6516748070716858,0.5602630972862244,0.3908829391002655
25,4.0,4.0,96.76711344718933,1.142203688621521,0.46799951791763306,0.6742041707038879,0.5931533575057983,0.3461810350418091
26,4.0,5.0,98.23467063903809,1.1703119277954102,0.523310661315918,0.647001326084137,0.5742530226707458,0.4174084961414337
27,4.0,6.0,98.55900526046753,1.0796418190002441,0.4620816707611084,0.617560088634491,0.6098679900169373,0.41791802644729614
