,epoch,batch,time,total_loss,loss_1,loss_2,accuracy_1,accuracy_2,consistency_weights
0,1.0,0.0,13.782450199127197,1.7847800254821777,0.9584509134292603,0.8263291120529175,0.34290841221809387,0.23321755230426788,2200.84375
1,1.0,1.0,14.355988025665283,1.6918697357177734,0.8978282809257507,0.7940413951873779,0.41331639885902405,0.2760801315307617,4679.81640625
2,1.0,2.0,14.847293138504028,1.6621965169906616,0.8795605897903442,0.7826359272003174,0.4042263329029083,0.27375879883766174,3617.48876953125
3,1.0,3.0,15.324343919754028,1.7146406173706055,0.8932532072067261,0.8213874101638794,0.3944869041442871,0.23426789045333862,3018.92041015625
4,1.0,4.0,22.832695722579956,1.6915805339813232,0.887610137462616,0.8039703369140625,0.4015307128429413,0.25531136989593506,3572.6318359375
5,1.0,5.0,25.86621618270874,1.6499799489974976,0.8342819213867188,0.8156980276107788,0.4046569764614105,0.22937491536140442,2854.36328125
6,1.0,6.0,26.301679372787476,1.6553995609283447,0.8307479619979858,0.8246516585350037,0.43235987424850464,0.24972130358219147,1419.400146484375
7,2.0,0.0,36.017879009246826,1.4357540607452393,0.6907404065132141,0.7450137138366699,0.49524614214897156,0.31525319814682007,6204.9111328125
8,2.0,1.0,38.20377206802368,1.475611925125122,0.6919664144515991,0.783645510673523,0.4699297845363617,0.26449108123779297,4093.7978515625
9,2.0,2.0,38.658958435058594,1.3934366703033447,0.6828365921974182,0.7106001377105713,0.4835681617259979,0.3530067503452301,6604.5087890625
10,2.0,3.0,39.110708475112915,1.3624422550201416,0.619105875492096,0.7433363199234009,0.5369911789894104,0.31744375824928284,6783.44970703125
11,2.0,4.0,44.528220415115356,1.480823278427124,0.6721287369728088,0.80869460105896,0.40240931510925293,0.23406389355659485,3173.5625
12,2.0,5.0,46.695401191711426,1.344749927520752,0.5647855997085571,0.77996426820755,0.518402636051178,0.2811790108680725,4998.1015625
13,2.0,6.0,47.06894826889038,1.298205018043518,0.5417618155479431,0.756443202495575,0.5119342803955078,0.29111790657043457,1752.1480712890625
14,3.0,0.0,60.53787326812744,1.4152507781982422,0.6253785490989685,0.7898721694946289,0.42918631434440613,0.26086533069610596,4033.460205078125
15,3.0,1.0,60.98930859565735,1.438655138015747,0.5895205140113831,0.8491346836090088,0.4471655488014221,0.1927228420972824,1753.19580078125
16,3.0,2.0,61.44336271286011,1.1876951456069946,0.5084209442138672,0.6792742013931274,0.5803775787353516,0.38420239090919495,9642.2421875
17,3.0,3.0,61.89810609817505,1.2403348684310913,0.5102308392524719,0.7301040291786194,0.5242136120796204,0.32886460423469543,5618.86474609375
18,3.0,4.0,70.0033495426178,1.324958086013794,0.6023789048194885,0.7225791811943054,0.38483473658561707,0.33496132493019104,4250.9404296875
19,3.0,5.0,71.93818163871765,1.3320512771606445,0.5952575206756592,0.7367938160896301,0.43706023693084717,0.3221534192562103,4705.0751953125
20,3.0,6.0,72.31215023994446,1.2557520866394043,0.43757688999176025,0.8181751370429993,0.6338562369346619,0.29968833923339844,2930.8017578125
21,4.0,0.0,83.93960690498352,1.3479297161102295,0.6026507616043091,0.7452789545059204,0.44818753004074097,0.3177003860473633,4508.4296875
22,4.0,1.0,84.40302848815918,1.164311170578003,0.4521861672401428,0.7121250033378601,0.5861698985099792,0.33709633350372314,6782.3798828125
23,4.0,2.0,84.88485407829285,1.2052714824676514,0.4512743353843689,0.7539971470832825,0.549196183681488,0.33191704750061035,5327.50048828125
24,4.0,3.0,85.35218405723572,1.3186960220336914,0.6594570875167847,0.6592389345169067,0.5578597187995911,0.41008126735687256,13110.96484375
25,4.0,4.0,92.99989366531372,1.2763686180114746,0.6327740550041199,0.64359450340271,0.5213527083396912,0.4275692403316498,11213.7822265625
26,4.0,5.0,93.46356010437012,1.1620450019836426,0.4542875289916992,0.7077574729919434,0.6032673716545105,0.3654842674732208,6209.47265625
27,4.0,6.0,93.8543746471405,1.1569745540618896,0.511878490447998,0.6450961232185364,0.6070135235786438,0.41413867473602295,3531.3056640625
28,5.0,0.0,107.2698814868927,1.1289398670196533,0.45996004343032837,0.6689797639846802,0.5839685797691345,0.3878236711025238,6943.4912109375
29,5.0,1.0,107.72211527824402,1.1529499292373657,0.4504672884941101,0.7024826407432556,0.53022700548172,0.36845648288726807,3836.0966796875
30,5.0,2.0,108.17850589752197,1.1185261011123657,0.464893639087677,0.6536324620246887,0.5301702618598938,0.40433236956596375,5711.6455078125
31,5.0,3.0,108.63888049125671,1.1802096366882324,0.4898471236228943,0.6903624534606934,0.48225322365760803,0.3790092468261719,3625.02685546875
32,5.0,4.0,119.91442155838013,1.1522825956344604,0.4945024847984314,0.657780110836029,0.5477824211120605,0.41636091470718384,6466.8955078125
33,5.0,5.0,120.36564040184021,1.183246374130249,0.5242792963981628,0.6589670181274414,0.531650185585022,0.4089788496494293,6092.75439453125
34,5.0,6.0,120.74559593200684,1.0554701089859009,0.42272865772247314,0.6327414512634277,0.5740456581115723,0.40273067355155945,1761.79541015625
35,6.0,0.0,130.29921412467957,1.1596845388412476,0.48149335384368896,0.6781911849975586,0.5513805747032166,0.38204866647720337,4147.7255859375
36,6.0,1.0,134.44288730621338,1.1004822254180908,0.4283110499382019,0.6721711754798889,0.5901975035667419,0.41552937030792236,6558.15869140625
37,6.0,2.0,135.00496196746826,1.0527254343032837,0.4340357184410095,0.6186897158622742,0.6016014814376831,0.4288710951805115,8338.900390625
38,6.0,3.0,135.46371603012085,1.1178879737854004,0.410352885723114,0.7075351476669312,0.5196828246116638,0.397551953792572,3292.4296875
