,epoch,batch,time,total_loss,loss_1,loss_2,accuracy_1,accuracy_2,consistency_weights
0,1.0,0.0,9.686892747879028,1.7918202877044678,0.9654911756515503,0.8263291120529175,0.34290841221809387,0.23321755230426788,7702.95263671875
1,1.0,1.0,10.27790355682373,1.702714443206787,0.908767580986023,0.7939468026161194,0.4034469723701477,0.27620184421539307,15388.6484375
2,1.0,2.0,10.727126359939575,1.6724238395690918,0.8898179531097412,0.7826058864593506,0.37816715240478516,0.2738340497016907,10759.251953125
3,1.0,3.0,13.38535761833191,1.7171244621276855,0.8955493569374084,0.8215751051902771,0.3648899793624878,0.2342129349708557,8580.80859375
4,1.0,4.0,18.69504427909851,1.6920733451843262,0.8881294131278992,0.803943932056427,0.3702802360057831,0.25551730394363403,10247.169921875
5,1.0,5.0,19.151529550552368,1.6485484838485718,0.8333393931388855,0.8152090907096863,0.37293511629104614,0.22995635867118835,8087.5556640625
6,1.0,6.0,19.520952939987183,1.655705451965332,0.8311331272125244,0.8245723843574524,0.39757075905799866,0.25028783082962036,3985.52783203125
7,2.0,0.0,33.47910213470459,1.4453248977661133,0.7007085084915161,0.7446163892745972,0.4615762233734131,0.3158576190471649,17704.376953125
8,2.0,1.0,33.93103837966919,1.4753334522247314,0.6924938559532166,0.7828396558761597,0.43604129552841187,0.2654845416545868,11508.8681640625
9,2.0,2.0,34.37361812591553,1.408393144607544,0.6979606747627258,0.7104324102401733,0.44384464621543884,0.35350972414016724,18025.83984375
10,2.0,3.0,34.83214211463928,1.370999813079834,0.6276066899299622,0.7433931827545166,0.49301213026046753,0.3178672790527344,17875.87890625
11,2.0,4.0,44.821853160858154,1.486034631729126,0.6775123476982117,0.8085222244262695,0.36281225085258484,0.23462843894958496,8268.19140625
12,2.0,5.0,45.27180218696594,1.3507297039031982,0.5707773566246033,0.7799524068832397,0.4641645848751068,0.2819041907787323,12385.9111328125
13,2.0,6.0,45.64992570877075,1.298647165298462,0.5429558753967285,0.7556912899017334,0.45927008986473083,0.29238995909690857,4460.34814453125
14,3.0,0.0,56.230164527893066,1.423607587814331,0.6346567273139954,0.7889508605003357,0.3732657730579376,0.26252904534339905,9438.212890625
15,3.0,1.0,56.9013032913208,1.4356303215026855,0.5881682634353638,0.847461998462677,0.38816776871681213,0.19521932303905487,4297.3818359375
