,epoch,batch,time,total_loss,loss_1,loss_2,accuracy_1,accuracy_2
0,1.0,0.0,25.0448157787323,1.6687216758728027,0.8937571048736572,0.7749645709991455,0.4854876399040222,0.3008643686771393
1,1.0,1.0,40.343745708465576,1.7342420816421509,0.9070134162902832,0.8272286653518677,0.36638662219047546,0.2388887256383896
2,1.0,2.0,53.2971613407135,1.7243191003799438,0.9038922190666199,0.820426881313324,0.39367979764938354,0.24418172240257263
3,1.0,3.0,65.65813899040222,1.5875895023345947,0.7902117371559143,0.7973777651786804,0.41056469082832336,0.2805540859699249
4,1.0,4.0,77.93900442123413,1.6140577793121338,0.8168325424194336,0.797225296497345,0.40828031301498413,0.270088791847229
5,1.0,5.0,90.93322610855103,1.5702197551727295,0.7814077734947205,0.788811981678009,0.4375438988208771,0.2697572112083435
6,1.0,6.0,97.13541793823242,1.5704699754714966,0.76409912109375,0.8063708543777466,0.41366419196128845,0.24420835077762604
7,2.0,0.0,120.64359855651855,1.4134224653244019,0.6566898822784424,0.7567325830459595,0.4723227024078369,0.32332101464271545
8,2.0,1.0,134.4709632396698,1.479445219039917,0.7171374559402466,0.7623077034950256,0.43554145097732544,0.2948406934738159
9,2.0,2.0,147.89272332191467,1.4812102317810059,0.7320951223373413,0.7491151690483093,0.46515947580337524,0.31866195797920227
10,2.0,3.0,160.60781288146973,1.3765971660614014,0.6360466480255127,0.7405505776405334,0.4727255403995514,0.3229728639125824
11,2.0,4.0,172.50751852989197,1.32485032081604,0.5775501728057861,0.7473000884056091,0.5174031853675842,0.31591320037841797
12,2.0,5.0,184.75595951080322,1.3494510650634766,0.6244100332260132,0.7250410318374634,0.4569430351257324,0.3305790424346924
13,2.0,6.0,190.86689829826355,1.3504281044006348,0.5289965867996216,0.821431577205658,0.606958270072937,0.2806033790111542
14,3.0,0.0,212.37480187416077,1.2511650323867798,0.5561768412590027,0.6949881911277771,0.5023238062858582,0.3834225833415985
